id,compound,predicate,object,pmid,created_at,updated_at
9008,melittin,causes,inflammation,15882816,2014-12-30 02:18:31.049976,2014-12-30 02:18:31.049976
9892,melittin,causes,lysis,12469190,2014-12-30 02:18:49.433293,2014-12-30 02:18:49.433293
8982,melittin,causes,neurogenic inflammation,12536045,2014-12-30 02:18:30.200532,2014-12-30 02:18:30.200532
9901,melittin,causes,rheumatoid arthritis,16294747,2014-12-30 02:18:49.638655,2014-12-30 02:18:49.638655
9542,melittin,causes,secondary heat hyperalgesia,16310715,2014-12-30 02:18:42.168159,2014-12-30 02:18:42.168159
8601,melittin,coexists_with,adrenaline,17897713,2014-12-30 02:18:17.788077,2014-12-30 02:18:17.788077
8922,melittin,coexists_with,antibody,6619452,2014-12-30 02:18:28.92824,2014-12-30 02:18:28.92824
8603,melittin,coexists_with,noradrenaline,17897713,2014-12-30 02:18:17.858282,2014-12-30 02:18:17.858282
9180,melittin,coexists_with,prostaglandin,22995146,2014-12-30 02:18:34.258136,2014-12-30 02:18:34.258136
8602,melittin,coexists_with,vasopressin,17897713,2014-12-30 02:18:17.825864,2014-12-30 02:18:17.825864
9578,melittin,coexists_with,venom,21969711,2014-12-30 02:18:42.778006,2014-12-30 02:18:42.778006
8981,melittin,compared_with,capsaicin,12536045,2014-12-30 02:18:30.083144,2014-12-30 02:18:30.083144
9918,melittin,compared_with,melittin,19274512,2014-12-30 02:18:49.977934,2014-12-30 02:18:49.977934
9928,melittin,compared_with,melittin,23816641,2014-12-30 02:18:50.24129,2014-12-30 02:18:50.24129
8909,melittin,compared_with,mepyramine,4152780,2014-12-30 02:18:28.725729,2014-12-30 02:18:28.725729
7240,melittin,disrupts,ap,21939783,2014-12-30 02:17:59.047097,2014-12-30 02:17:59.047097
7239,melittin,disrupts,cell death,21939783,2014-12-30 02:17:59.027298,2014-12-30 02:17:59.027298
9585,melittin,disrupts,cleavage,22812191,2014-12-30 02:18:42.881406,2014-12-30 02:18:42.881406
9930,melittin,disrupts,growth,23816641,2014-12-30 02:18:50.264625,2014-12-30 02:18:50.264625
9900,melittin,disrupts,hemolysis,16294747,2014-12-30 02:18:49.614067,2014-12-30 02:18:49.614067
9583,melittin,disrupts,hscs,21969711,2014-12-30 02:18:42.850296,2014-12-30 02:18:42.850296
9584,melittin,disrupts,injury,21969711,2014-12-30 02:18:42.86821,2014-12-30 02:18:42.86821
9927,melittin,disrupts,melanoma cells,23790040,2014-12-30 02:18:50.178143,2014-12-30 02:18:50.178143
9934,melittin,disrupts,membranes,24734522,2014-12-30 02:18:50.39936,2014-12-30 02:18:50.39936
9142,melittin,disrupts,neuron loss,21682930,2014-12-30 02:18:33.69738,2014-12-30 02:18:33.69738
9154,melittin,inhibits,caspase,21928088,2014-12-30 02:18:33.868808,2014-12-30 02:18:33.868808
9881,melittin,inhibits,crf,1312788,2014-12-30 02:18:49.164015,2014-12-30 02:18:49.164015
9155,melittin,inhibits,cytokines,21928088,2014-12-30 02:18:33.89119,2014-12-30 02:18:33.89119
9582,melittin,inhibits,cytokines,21969711,2014-12-30 02:18:42.836955,2014-12-30 02:18:42.836955
9045,melittin,inhibits,mmp 3,17303203,2014-12-30 02:18:31.768519,2014-12-30 02:18:31.768519
9090,melittin,inhibits,mmp-9,19969058,2014-12-30 02:18:32.555009,2014-12-30 02:18:32.555009
9882,melittin,inhibits,vasopressin,1312788,2014-12-30 02:18:49.194527,2014-12-30 02:18:49.194527
9205,melittin,inhibits,vegf,23936001,2014-12-30 02:18:34.708594,2014-12-30 02:18:34.708594
9932,melittin,interacts_with,melittin,24014474,2014-12-30 02:18:50.297076,2014-12-30 02:18:50.297076
9807,melittin,interacts_with,pge2,704929,2014-12-30 02:18:47.220819,2014-12-30 02:18:47.220819
9926,melittin,interacts_with,phospholipids,23790040,2014-12-30 02:18:50.140713,2014-12-30 02:18:50.140713
9897,melittin,interacts_with,polymers,16009513,2014-12-30 02:18:49.531527,2014-12-30 02:18:49.531527
8597,melittin,interacts_with,pressor,17897713,2014-12-30 02:18:17.683427,2014-12-30 02:18:17.683427
8999,melittin,isa,bee venom,14722668,2014-12-30 02:18:30.871611,2014-12-30 02:18:30.871611
9137,melittin,isa,bee venom,21061459,2014-12-30 02:18:33.613923,2014-12-30 02:18:33.613923
7236,melittin,isa,bee venom,21939783,2014-12-30 02:17:58.998904,2014-12-30 02:17:58.998904
9162,melittin,isa,bee venom,22109081,2014-12-30 02:18:34.01409,2014-12-30 02:18:34.01409
9178,melittin,isa,bee venom,22995146,2014-12-30 02:18:34.228463,2014-12-30 02:18:34.228463
9587,melittin,isa,toxin,22851351,2014-12-30 02:18:42.911196,2014-12-30 02:18:42.911196
9805,melittin,isa,toxin,704929,2014-12-30 02:18:47.182101,2014-12-30 02:18:47.182101
9537,melittin,isa,venom,16310715,2014-12-30 02:18:41.906966,2014-12-30 02:18:41.906966
9044,melittin,neg_inhibits,mmps 1,17303203,2014-12-30 02:18:31.747883,2014-12-30 02:18:31.747883
9922,melittin,part_of,human breast cancer cells,19896266,2014-12-30 02:18:50.051874,2014-12-30 02:18:50.051874
9929,melittin,part_of,recombinant,23816641,2014-12-30 02:18:50.254605,2014-12-30 02:18:50.254605
9572,melittin,predisposes,inflammation,20177946,2014-12-30 02:18:42.670367,2014-12-30 02:18:42.670367
8979,melittin,predisposes,neurogenic inflammation,12536045,2014-12-30 02:18:29.98148,2014-12-30 02:18:29.98148
9573,melittin,predisposes,pain,20177946,2014-12-30 02:18:42.691429,2014-12-30 02:18:42.691429
9931,melittin,same_as,melittin,23816641,2014-12-30 02:18:50.274705,2014-12-30 02:18:50.274705
8598,melittin,stimulates,adrenaline,17897713,2014-12-30 02:18:17.719471,2014-12-30 02:18:17.719471
9183,melittin,stimulates,histamine,22995146,2014-12-30 02:18:34.296838,2014-12-30 02:18:34.296838
9165,melittin,stimulates,immunomodulatory,22109081,2014-12-30 02:18:34.054818,2014-12-30 02:18:34.054818
8845,melittin,stimulates,kallikrein,6202636,2014-12-30 02:18:27.27144,2014-12-30 02:18:27.27144
8600,melittin,stimulates,noradrenaline,17897713,2014-12-30 02:18:17.764863,2014-12-30 02:18:17.764863
9884,melittin,stimulates,phospholipase a2,1475278,2014-12-30 02:18:49.238742,2014-12-30 02:18:49.238742
9907,melittin,stimulates,pla2,16498630,2014-12-30 02:18:49.737713,2014-12-30 02:18:49.737713
9163,melittin,stimulates,pla2,22109081,2014-12-30 02:18:34.029823,2014-12-30 02:18:34.029823
8599,melittin,stimulates,vasopressin,17897713,2014-12-30 02:18:17.740624,2014-12-30 02:18:17.740624
9061,mellitin,neg_interacts_with,il-1beta,18212480,2014-12-30 02:18:32.067474,2014-12-30 02:18:32.067474
14246,melphalan,associated_with,tumor,23152080,2014-12-30 02:19:50.807437,2014-12-30 02:19:50.807437
9910,mepacrine,treats,demyelination,16498630,2014-12-30 02:18:49.77904,2014-12-30 02:18:49.77904
8912,mepyramine,inhibits,increased vascular permeability,4152780,2014-12-30 02:18:28.770565,2014-12-30 02:18:28.770565
8682,mercuric chloride,causes,autoimmunity,8082302,2014-12-30 02:18:22.921348,2014-12-30 02:18:22.921348
7549,met-enkephalin,interacts_with,met-enkephalin,7092351,2014-12-30 02:18:02.354029,2014-12-30 02:18:02.354029
11037,metabolite,neg_interacts_with,glp-1 receptor,22650224,2014-12-30 02:19:13.124015,2014-12-30 02:19:13.124015
9458,metalloproteinase,causes,edema,17046041,2014-12-30 02:18:40.584452,2014-12-30 02:18:40.584452
9456,metalloproteinase,causes,hemorrhage,17046041,2014-12-30 02:18:40.553205,2014-12-30 02:18:40.553205
9460,metalloproteinase,causes,inflammation,17046041,2014-12-30 02:18:40.628243,2014-12-30 02:18:40.628243
9459,metalloproteinase,causes,necrosis,17046041,2014-12-30 02:18:40.604412,2014-12-30 02:18:40.604412
8515,metalloproteinases,affects,necrosis,16083850,2014-12-30 02:18:15.779458,2014-12-30 02:18:15.779458
10470,metalloproteinases,associated_with,toxicity,23536767,2014-12-30 02:19:02.850109,2014-12-30 02:19:02.850109
8522,metalloproteinases,coexists_with,viperid venoms,17543881,2014-12-30 02:18:15.936521,2014-12-30 02:18:15.936521
12546,metformin,treats,cardiovascular risk factors,18603639,2014-12-30 02:19:32.326169,2014-12-30 02:19:32.326169
13928,metformin,treats,nafld,24402015,2014-12-30 02:19:46.607011,2014-12-30 02:19:46.607011
12089,metformin,treats,obese,22681705,2014-12-30 02:19:24.364484,2014-12-30 02:19:24.364484
12084,metformin,treats,obesity,22681705,2014-12-30 02:19:24.28963,2014-12-30 02:19:24.28963
12475,metformin,treats,overweight,18218179,2014-12-30 02:19:30.06127,2014-12-30 02:19:30.06127
13881,metformin,treats,poor glycemic control,24113668,2014-12-30 02:19:46.087628,2014-12-30 02:19:46.087628
12086,metformin,treats,pre-diabetes,22681705,2014-12-30 02:19:24.321337,2014-12-30 02:19:24.321337
12514,metformin,treats,renal insufficiency,18491986,2014-12-30 02:19:31.678037,2014-12-30 02:19:31.678037
13298,metformin,treats,t2d,22227407,2014-12-30 02:19:40.890196,2014-12-30 02:19:40.890196
12219,metformin,treats,type 2 diabetes mellitus,16230722,2014-12-30 02:19:25.862678,2014-12-30 02:19:25.862678
12434,metformin,treats,type 2 diabetes mellitus,17919559,2014-12-30 02:19:29.281208,2014-12-30 02:19:29.281208
12105,metformin,treats,type 2 diabetes mellitus,21284481,2014-12-30 02:19:24.635231,2014-12-30 02:19:24.635231
12155,metformin,treats,type 2 diabetes,15346979,2014-12-30 02:19:25.125681,2014-12-30 02:19:25.125681
12184,metformin,treats,type 2 diabetes,15855571,2014-12-30 02:19:25.331281,2014-12-30 02:19:25.331281
12200,metformin,treats,type 2 diabetes,15929678,2014-12-30 02:19:25.528053,2014-12-30 02:19:25.528053
12204,metformin,treats,type 2 diabetes,16060703,2014-12-30 02:19:25.600654,2014-12-30 02:19:25.600654
11944,metformin,treats,type 2 diabetes,16278786,2014-12-30 02:19:21.819329,2014-12-30 02:19:21.819329
12258,metformin,treats,type 2 diabetes,16634116,2014-12-30 02:19:26.297689,2014-12-30 02:19:26.297689
12348,metformin,treats,type 2 diabetes,17342635,2014-12-30 02:19:27.221674,2014-12-30 02:19:27.221674
12351,metformin,treats,type 2 diabetes,17353504,2014-12-30 02:19:27.256635,2014-12-30 02:19:27.256635
12369,metformin,treats,type 2 diabetes,17404349,2014-12-30 02:19:27.400304,2014-12-30 02:19:27.400304
12403,metformin,treats,type 2 diabetes,17705687,2014-12-30 02:19:28.704568,2014-12-30 02:19:28.704568
12478,metformin,treats,type 2 diabetes,18237357,2014-12-30 02:19:30.144603,2014-12-30 02:19:30.144603
12543,metformin,treats,type 2 diabetes,18561773,2014-12-30 02:19:32.260598,2014-12-30 02:19:32.260598
12617,metformin,treats,type 2 diabetes,19019476,2014-12-30 02:19:33.719822,2014-12-30 02:19:33.719822
12874,metformin,treats,type 2 diabetes,20399326,2014-12-30 02:19:36.410383,2014-12-30 02:19:36.410383
11979,metformin,treats,type 2 diabetes,20580422,2014-12-30 02:19:22.368014,2014-12-30 02:19:22.368014
13366,metformin,treats,type 2 diabetes,22375612,2014-12-30 02:19:41.448952,2014-12-30 02:19:41.448952
13427,metformin,treats,type 2 diabetes,22471248,2014-12-30 02:19:41.932339,2014-12-30 02:19:41.932339
12010,metformin,treats,type 2 diabetes,22669803,2014-12-30 02:19:22.886197,2014-12-30 02:19:22.886197
12016,metformin,treats,type 2 diabetes,22683137,2014-12-30 02:19:22.968922,2014-12-30 02:19:22.968922
13672,metformin,treats,type 2 diabetes,23186975,2014-12-30 02:19:44.190474,2014-12-30 02:19:44.190474
13703,metformin,treats,type 2 diabetes,23275363,2014-12-30 02:19:44.480328,2014-12-30 02:19:44.480328
13804,metformin,treats,type 2 diabetes,23645886,2014-12-30 02:19:45.337638,2014-12-30 02:19:45.337638
12880,metformin,treats,type-2 diabetes,20425675,2014-12-30 02:19:36.449189,2014-12-30 02:19:36.449189
12023,metformin,treats,type-2 diabetes,22683137,2014-12-30 02:19:23.128203,2014-12-30 02:19:23.128203
11676,metformin,treats,unable,16985091,2014-12-30 02:19:19.255084,2014-12-30 02:19:19.255084
8621,methadone,prevents,pain,1136977,2014-12-30 02:18:18.575811,2014-12-30 02:18:18.575811
10553,methylated bovine serum albumin,causes,disease,21953084,2014-12-30 02:19:04.987142,2014-12-30 02:19:04.987142
9796,methyllycaconitine,inhibits,alpha7 subtype nicotinic acetylcholine receptors,19910175,2014-12-30 02:18:46.99135,2014-12-30 02:18:46.99135
9782,methyllycaconitine,interacts_with,u-46619,16133489,2014-12-30 02:18:46.675633,2014-12-30 02:18:46.675633
8911,methysergide,inhibits,increased vascular permeability,4152780,2014-12-30 02:18:28.752377,2014-12-30 02:18:28.752377
7756,mgrpr,part_of,mgrpr,9815798,2014-12-30 02:18:04.550883,2014-12-30 02:18:04.550883
12480,micronutrients,isa,protein,18347527,2014-12-30 02:19:30.764606,2014-12-30 02:19:30.764606
10434,microsomal cytochrome p450,isa,cytochrome,11384730,2014-12-30 02:19:01.084816,2014-12-30 02:19:01.084816
8919,microsomal enzymes,part_of,hepatic,6177321,2014-12-30 02:18:28.878025,2014-12-30 02:18:28.878025
8832,mla,inhibits,analgesic,19169271,2014-12-30 02:18:27.062397,2014-12-30 02:18:27.062397
9895,mlt,coexists_with,mlt,16009513,2014-12-30 02:18:49.501489,2014-12-30 02:18:49.501489
9896,mlt,compared_with,isa1,16009513,2014-12-30 02:18:49.515871,2014-12-30 02:18:49.515871
9047,mmp 3,affects,chondrocytes,17303203,2014-12-30 02:18:31.799455,2014-12-30 02:18:31.799455
11093,mmp-9 protein,interacts_with,jnk,23710144,2014-12-30 02:19:13.728735,2014-12-30 02:19:13.728735
9087,mmp-9,affects,mcf-7 cells,19969058,2014-12-30 02:18:32.491175,2014-12-30 02:18:32.491175
9062,mmp3,neg_inhibits,mmp1,18212480,2014-12-30 02:18:32.078781,2014-12-30 02:18:32.078781
9046,mmps 1,inhibits,mmp 3,17303203,2014-12-30 02:18:31.784567,2014-12-30 02:18:31.784567
9043,mmps,stimulates,interleukin 1beta,17303203,2014-12-30 02:18:31.727827,2014-12-30 02:18:31.727827
9042,mmps,stimulates,lps,17303203,2014-12-30 02:18:31.701218,2014-12-30 02:18:31.701218
9041,mmps,stimulates,tumor necrosis factor alpha,17303203,2014-12-30 02:18:31.691153,2014-12-30 02:18:31.691153
13983,mojave toxin,coexists_with,venom,22316204,2014-12-30 02:19:47.234319,2014-12-30 02:19:47.234319
8004,molecular target,treats,inflammatory diseases,18220954,2014-12-30 02:18:06.69083,2014-12-30 02:18:06.69083
10570,molecular target,treats,inflammatory diseases,23621446,2014-12-30 02:19:05.455423,2014-12-30 02:19:05.455423
8636,monoclonal antibodies,affects,lysis,2233757,2014-12-30 02:18:19.742617,2014-12-30 02:18:19.742617
8700,monoclonal antibodies,associated_with,cytotoxicity,9413745,2014-12-30 02:18:23.41761,2014-12-30 02:18:23.41761
7392,monoclonal bombesin antibody 2a11,inhibits,bombesin,2714571,2014-12-30 02:18:00.899895,2014-12-30 02:18:00.899895
10998,mor,augments,transduction,19940980,2014-12-30 02:19:12.751956,2014-12-30 02:19:12.751956
10807,morphine,affects,hyperalgesia,21539704,2014-12-30 02:19:10.482647,2014-12-30 02:19:10.482647
10684,morphine,disrupts,voltage-sensitive calcium channels,17963128,2014-12-30 02:19:08.347914,2014-12-30 02:19:08.347914
11585,morphine,treats,pain,18366507,2014-12-30 02:19:18.322556,2014-12-30 02:19:18.322556
11536,morphine,treats,pain,19530373,2014-12-30 02:19:17.618185,2014-12-30 02:19:17.618185
11613,morphine,treats,pain,22082570,2014-12-30 02:19:18.801259,2014-12-30 02:19:18.801259
11617,morphine,treats,refractory cancer pain,22082570,2014-12-30 02:19:18.833853,2014-12-30 02:19:18.833853
10681,morphine,treats,severe chronic pain,16207099,2014-12-30 02:19:08.24461,2014-12-30 02:19:08.24461
14012,morphine,treats,severe chronic pain,16849624,2014-12-30 02:19:47.802223,2014-12-30 02:19:47.802223
11586,morphine,treats,severe chronic pain,18366507,2014-12-30 02:19:18.33533,2014-12-30 02:19:18.33533
11119,mrna,interacts_with,amp-activated protein kinase,21956711,2014-12-30 02:19:13.943951,2014-12-30 02:19:13.943951
7804,mrna,interacts_with,bn,11058885,2014-12-30 02:18:05.001502,2014-12-30 02:18:05.001502
7780,mrna,interacts_with,rc-3095,10717621,2014-12-30 02:18:04.732849,2014-12-30 02:18:04.732849
11314,mrna,part_of,cells,16446169,2014-12-30 02:19:15.659131,2014-12-30 02:19:15.659131
10619,mtv,stimulates,monoamine oxidase (mao) a,8744988,2014-12-30 02:19:06.400297,2014-12-30 02:19:06.400297
10735,mu-conotoxins,interacts_with,ina,23351163,2014-12-30 02:19:09.253867,2014-12-30 02:19:09.253867
10734,mu-conotoxins,part_of,xenopus laevis oocytes,23351163,2014-12-30 02:19:09.237997,2014-12-30 02:19:09.237997
10840,mu-sensitive receptors,interacts_with,ethanol,15902919,2014-12-30 02:19:10.794702,2014-12-30 02:19:10.794702
7917,multidrug resistance proteins,affects,endometrial cancers,16051478,2014-12-30 02:18:05.965198,2014-12-30 02:18:05.965198
10727,muo-conotoxin mrvib,inhibits,sodium channels,17077153,2014-12-30 02:19:09.122048,2014-12-30 02:19:09.122048
10985,muscarinic receptor,interacts_with,oxotremorine,2087485,2014-12-30 02:19:12.643106,2014-12-30 02:19:12.643106
10984,muscarinic receptor,interacts_with,quinuclidinyl benzilate,2087485,2014-12-30 02:19:12.637363,2014-12-30 02:19:12.637363
9017,muscarinic type 2 receptors,affects,anti-inflammatory effect,15953592,2014-12-30 02:18:31.231809,2014-12-30 02:18:31.231809
11403,muscle relaxants,coexists_with,opioid analgesics,22352727,2014-12-30 02:19:16.454782,2014-12-30 02:19:16.454782
8693,myeloperoxidase,augments,vascular permeability,8755663,2014-12-30 02:18:23.151424,2014-12-30 02:18:23.151424
11364,myeloperoxidase,compared_with,exenatide,22836857,2014-12-30 02:19:15.996994,2014-12-30 02:19:15.996994
8691,myeloperoxidase,disrupts,lung,8755663,2014-12-30 02:18:23.111117,2014-12-30 02:18:23.111117
8690,myeloperoxidase,disrupts,permeability,8755663,2014-12-30 02:18:23.094486,2014-12-30 02:18:23.094486
8692,myeloperoxidase,part_of,lung,8755663,2014-12-30 02:18:23.12459,2014-12-30 02:18:23.12459
7791,mz-5-156,coexists_with,igf-i,10881027,2014-12-30 02:18:04.811807,2014-12-30 02:18:04.811807
7967,mz-j-7-118,interacts_with,epidermal growth factor receptor,17332943,2014-12-30 02:18:06.416128,2014-12-30 02:18:06.416128
10398,n-acetylcysteine,augments,polymorphonuclear cells,12412621,2014-12-30 02:18:59.742089,2014-12-30 02:18:59.742089
10397,n-acetylcysteine,prevents,collapse,12412621,2014-12-30 02:18:59.727704,2014-12-30 02:18:59.727704
10395,n-acetylcysteine,prevents,distention,12412621,2014-12-30 02:18:59.70469,2014-12-30 02:18:59.70469
10396,n-acetylcysteine,prevents,edema,12412621,2014-12-30 02:18:59.714647,2014-12-30 02:18:59.714647
9589,n-methyl-d-aspartate (nmda) glutamate receptor,augments,skin temperature increase,22851351,2014-12-30 02:18:42.937996,2014-12-30 02:18:42.937996
7406,n-methyl-n'-nitro-n-nitrosoguanidine,causes,carcinogenesis,2766293,2014-12-30 02:18:01.024192,2014-12-30 02:18:01.024192
7400,n-methyl-n'-nitro-n-nitrosoguanidine,causes,gastric cancers,2766293,2014-12-30 02:18:00.976844,2014-12-30 02:18:00.976844
7405,n-methyl-n'-nitro-n-nitrosoguanidine,interacts_with,norepinephrine,2766293,2014-12-30 02:18:01.018964,2014-12-30 02:18:01.018964
10980,na+/k+-atpase,interacts_with,toxin,21333670,2014-12-30 02:19:12.612336,2014-12-30 02:19:12.612336
10843,nachr alpha7 subunit,affects,lung cancer development,19151195,2014-12-30 02:19:10.813322,2014-12-30 02:19:10.813322
14361,nachrs,affects,peripheral nerve injury,17101979,2014-12-30 02:19:52.155178,2014-12-30 02:19:52.155178
11715,nachrs,associated_with,pain,20889259,2014-12-30 02:19:19.480112,2014-12-30 02:19:19.480112
14360,nachrs,associated_with,pathophysiology,17101979,2014-12-30 02:19:52.141484,2014-12-30 02:19:52.141484
13735,nadph oxidase,produces,reactive oxygen species,23364453,2014-12-30 02:19:44.684188,2014-12-30 02:19:44.684188
11565,naloxone,inhibits,analgesic effects,16539838,2014-12-30 02:19:17.897973,2014-12-30 02:19:17.897973
10404,naloxone,inhibits,analgesic effects,16857228,2014-12-30 02:18:59.870272,2014-12-30 02:18:59.870272
8834,naloxone,neg_inhibits,analgesic effect,21841815,2014-12-30 02:18:27.096648,2014-12-30 02:18:27.096648
11378,natriuretic peptide,treats,heart failure,20178049,2014-12-30 02:19:16.09334,2014-12-30 02:19:16.09334
11376,natriuretic peptides,affects,renal,20178049,2014-12-30 02:19:16.072647,2014-12-30 02:19:16.072647
10132,natriuretic peptides,associated_with,pathophysiology,12843686,2014-12-30 02:18:54.871207,2014-12-30 02:18:54.871207
8584,natriuretic peptides,isa,hormones,17440808,2014-12-30 02:18:17.380114,2014-12-30 02:18:17.380114
9386,natural products,associated_with,cancer,20455317,2014-12-30 02:18:39.284749,2014-12-30 02:18:39.284749
7591,neuromedin c,affects,nociception,7813568,2014-12-30 02:18:02.78905,2014-12-30 02:18:02.78905
7592,neuromedin c,augments,nociception,7813568,2014-12-30 02:18:02.795347,2014-12-30 02:18:02.795347
7293,neuromedin c,compared_with,neuromedin b,1515936,2014-12-30 02:17:59.560084,2014-12-30 02:17:59.560084
7962,neuromedin c,disrupts,consumption,17208656,2014-12-30 02:18:06.380428,2014-12-30 02:18:06.380428
8059,neuromedin c,isa,bombesin,20727356,2014-12-30 02:18:07.207956,2014-12-30 02:18:07.207956
7964,neuromedin c,stimulates,bombesin receptors,17208656,2014-12-30 02:18:06.394552,2014-12-30 02:18:06.394552
10034,neuronal pentraxin receptor,part_of,sclc,16115696,2014-12-30 02:18:52.772933,2014-12-30 02:18:52.772933
9558,neuropeptide,coexists_with,poneratoxin,18693540,2014-12-30 02:18:42.430928,2014-12-30 02:18:42.430928
9557,neuropeptide,coexists_with,venom,18693540,2014-12-30 02:18:42.408146,2014-12-30 02:18:42.408146
7413,neuropeptides,affects,gut,2862711,2014-12-30 02:18:01.065224,2014-12-30 02:18:01.065224
7787,neuropeptides,affects,prostate cancer,10881027,2014-12-30 02:18:04.789005,2014-12-30 02:18:04.789005
8003,neuropeptides,associated_with,pathogenesis,18220954,2014-12-30 02:18:06.685706,2014-12-30 02:18:06.685706
7997,neuropeptides,associated_with,tumour growth,18201818,2014-12-30 02:18:06.624425,2014-12-30 02:18:06.624425
13624,neuroprotective agent,interacts_with,exendin-4,23059457,2014-12-30 02:19:43.754931,2014-12-30 02:19:43.754931
7437,neurotensin,affects,anorectic,3226951,2014-12-30 02:18:01.280042,2014-12-30 02:18:01.280042
8035,neurotensin,affects,pleiotropic,18567096,2014-12-30 02:18:07.019487,2014-12-30 02:18:07.019487
8037,neurotensin,affects,pleiotropic,18567096,2014-12-30 02:18:07.035367,2014-12-30 02:18:07.035367
8032,neurotensin,associated_with,intestinal growth,18567096,2014-12-30 02:18:06.996757,2014-12-30 02:18:06.996757
7875,neurotensin,disrupts,oxidative stress,15177937,2014-12-30 02:18:05.492068,2014-12-30 02:18:05.492068
7555,neurotensin,interacts_with,bombesin,7173320,2014-12-30 02:18:02.398016,2014-12-30 02:18:02.398016
8031,neurotensin,isa,neuropeptides,18567096,2014-12-30 02:18:06.990158,2014-12-30 02:18:06.990158
8525,neurotoxin,administered_to,humans,18197810,2014-12-30 02:18:15.977365,2014-12-30 02:18:15.977365
10432,neurotoxin,affects,nerves,24196093,2014-12-30 02:19:01.038309,2014-12-30 02:19:01.038309
10429,neurotoxin,causes,paralysis,24196093,2014-12-30 02:19:00.961324,2014-12-30 02:19:00.961324
13556,neurotoxin,causes,rodent model,22921965,2014-12-30 02:19:42.981111,2014-12-30 02:19:42.981111
14381,neurotoxin,interacts_with,anticonvulsant,18587450,2014-12-30 02:19:52.440004,2014-12-30 02:19:52.440004
14385,neurotoxin,interacts_with,anticonvulsant,18587450,2014-12-30 02:19:52.489566,2014-12-30 02:19:52.489566
10407,neurotoxin,interacts_with,crotoxin,21946324,2014-12-30 02:18:59.967914,2014-12-30 02:18:59.967914
9235,neurotoxins,affects,nervous tissues,15519751,2014-12-30 02:18:36.106634,2014-12-30 02:18:36.106634
9241,neurotoxins,affects,neuromuscular junction transmission,20096908,2014-12-30 02:18:36.198037,2014-12-30 02:18:36.198037
9231,neurotoxins,causes,paralysis,12165047,2014-12-30 02:18:36.030023,2014-12-30 02:18:36.030023
9220,neurotoxins,coexists_with,taipan venom,7570884,2014-12-30 02:18:35.832627,2014-12-30 02:18:35.832627
9226,neurotoxins,coexists_with,venom,10628285,2014-12-30 02:18:35.944729,2014-12-30 02:18:35.944729
9232,neurotoxins,coexists_with,venoms,12165047,2014-12-30 02:18:36.049417,2014-12-30 02:18:36.049417
9234,neurotoxins,inhibits,nicotinic receptor,12165047,2014-12-30 02:18:36.085996,2014-12-30 02:18:36.085996
11479,neurotransmitter,part_of,brain,16457861,2014-12-30 02:19:17.14017,2014-12-30 02:19:17.14017
10169,neurotransmitters,inhibits,excitatory amino acid receptors,10695969,2014-12-30 02:18:55.449271,2014-12-30 02:18:55.449271
7566,neurotransmitters,part_of,gut,7569765,2014-12-30 02:18:02.479162,2014-12-30 02:18:02.479162
9801,neurotrophic factors,associated_with,hearing impairment,21215730,2014-12-30 02:18:47.105151,2014-12-30 02:18:47.105151
8608,neutral endopeptidase,stimulates,natriuretic peptides,22942338,2014-12-30 02:18:18.017311,2014-12-30 02:18:18.017311
8759,neutrophil elastase,associated_with,acute lung injury,11525781,2014-12-30 02:18:25.006582,2014-12-30 02:18:25.006582
8754,neutrophil elastase,associated_with,injury,11525781,2014-12-30 02:18:24.911381,2014-12-30 02:18:24.911381
11307,nf1,compared_with,nf1,22983217,2014-12-30 02:19:15.60416,2014-12-30 02:19:15.60416
10842,nicotine,predisposes,lung cancer,19151195,2014-12-30 02:19:10.806033,2014-12-30 02:19:10.806033
10844,nicotinic acetylcholine receptors,affects,cell growth regulation,19326440,2014-12-30 02:19:10.824163,2014-12-30 02:19:10.824163
11149,nicotinic acetylcholine receptors,augments,sensory nerves,16979678,2014-12-30 02:19:14.17538,2014-12-30 02:19:14.17538
11709,nicotinic acetylcholine receptors,inhibits,alpha-conotoxins,19477168,2014-12-30 02:19:19.443928,2014-12-30 02:19:19.443928
9779,nicotinic receptor antagonist,interacts_with,pressor,16133489,2014-12-30 02:18:46.601894,2014-12-30 02:18:46.601894
10849,nicotinic receptor,disrupts,tumorigenicity,19326440,2014-12-30 02:19:11.004543,2014-12-30 02:19:11.004543
8829,nicotinic receptor,interacts_with,cholinergic system,19169271,2014-12-30 02:18:27.004452,2014-12-30 02:18:27.004452
9800,nicotinic receptors,interacts_with,pressor,19910175,2014-12-30 02:18:47.089211,2014-12-30 02:18:47.089211
10617,nifedipine,affects,instability,7801338,2014-12-30 02:19:06.356195,2014-12-30 02:19:06.356195
10609,nifedipine,treats,cardiovascular manifestations,1467032,2014-12-30 02:19:06.171571,2014-12-30 02:19:06.171571
11743,nitric oxide donor,compared_with,amlodipine,19166832,2014-12-30 02:19:19.783772,2014-12-30 02:19:19.783772
11386,nitric oxide synthase,causes,allodynia,18440503,2014-12-30 02:19:16.165899,2014-12-30 02:19:16.165899
7599,nitric oxide,affects,blood flow,7846293,2014-12-30 02:18:02.868253,2014-12-30 02:18:02.868253
7600,nitric oxide,affects,gastric acid secretion,7846293,2014-12-30 02:18:02.883543,2014-12-30 02:18:02.883543
